Name,Longitude,Latitude,Elevation (ft),Date,Year,Month,ppt (inches),tmean (degrees F)
"Jasper, Iowa",-93.0537,41.686,896,2017-02,2017,2,0.52,35.6
"Jasper, Iowa",-93.0537,41.686,896,2017-03,2017,3,2.49,38.5
"Jasper, Iowa",-93.0537,41.686,896,2017-04,2017,4,3.2,52.1
"Jasper, Iowa",-93.0537,41.686,896,2017-05,2017,5,4.16,59.7
"Jasper, Iowa",-93.0537,41.686,896,2017-06,2017,6,1.81,72.4
"Jasper, Iowa",-93.0537,41.686,896,2017-07,2017,7,1.72,75.8
"Jasper, Iowa",-93.0537,41.686,896,2017-08,2017,8,4.76,68.8
"Jasper, Iowa",-93.0537,41.686,896,2017-09,2017,9,1.65,67.8
"Jasper, Iowa",-93.0537,41.686,896,2017-10,2017,10,5,54.6
"Jasper, Iowa",-93.0537,41.686,896,2017-11,2017,11,0.25,37
"Jasper, Iowa",-93.0537,41.686,896,2017-12,2017,12,0.24,25.9
"Jasper, Iowa",-93.0537,41.686,896,2018-01,2018,1,1.13,18.5
"Jasper, Iowa",-93.0537,41.686,896,2018-02,2018,2,1.46,21.8
"Jasper, Iowa",-93.0537,41.686,896,2018-03,2018,3,2.43,35.5
"Jasper, Iowa",-93.0537,41.686,896,2018-04,2018,4,1.06,41
"Jasper, Iowa",-93.0537,41.686,896,2018-05,2018,5,3.92,68.8
"Jasper, Iowa",-93.0537,41.686,896,2018-06,2018,6,7.77,73.8
"Jasper, Iowa",-93.0537,41.686,896,2018-07,2018,7,4.35,73.6
"Jasper, Iowa",-93.0537,41.686,896,2018-08,2018,8,4.2,73.1
"Jasper, Iowa",-93.0537,41.686,896,2018-09,2018,9,11.38,66.8
"Jasper, Iowa",-93.0537,41.686,896,2018-10,2018,10,4.36,49.4
"Jasper, Iowa",-93.0537,41.686,896,2018-11,2018,11,2.02,31.3
"Jasper, Iowa",-93.0537,41.686,896,2018-12,2018,12,2.1,29.6
"Jasper, Iowa",-93.0537,41.686,896,2019-01,2019,1,1.33,19.8
"Jasper, Iowa",-93.0537,41.686,896,2019-02,2019,2,2.07,16.2
"Jasper, Iowa",-93.0537,41.686,896,2019-03,2019,3,2.1,32
"Jasper, Iowa",-93.0537,41.686,896,2019-04,2019,4,2.65,50.4
"Jasper, Iowa",-93.0537,41.686,896,2019-05,2019,5,9.12,57.4
"Jasper, Iowa",-93.0537,41.686,896,2019-06,2019,6,3.42,70.3
"Jasper, Iowa",-93.0537,41.686,896,2019-07,2019,7,1.75,76.2
"Jasper, Iowa",-93.0537,41.686,896,2019-08,2019,8,4.46,70.6
"Jasper, Iowa",-93.0537,41.686,896,2019-09,2019,9,4.25,69.2
"Jasper, Iowa",-93.0537,41.686,896,2019-10,2019,10,7.37,48.2
"Jasper, Iowa",-93.0537,41.686,896,2019-11,2019,11,1.2,33.5
"Jasper, Iowa",-93.0537,41.686,896,2019-12,2019,12,1.32,31.5
"Jefferson, I",-91.9489,41.0317,774,1997-01,1997,1,1.42,17.7
"Jefferson, I",-91.9489,41.0317,774,1997-02,1997,2,3.95,29.7
"Jefferson, I",-91.9489,41.0317,774,1997-03,1997,3,0.98,40.8
"Jefferson, I",-91.9489,41.0317,774,1997-04,1997,4,2.45,47.1
"Jefferson, I",-91.9489,41.0317,774,1997-05,1997,5,6.32,56.8
"Jefferson, I",-91.9489,41.0317,774,1997-06,1997,6,3.4,71.8
"Jefferson, I",-91.9489,41.0317,774,1997-07,1997,7,1.64,75.8
"Jefferson, I",-91.9489,41.0317,774,1997-08,1997,8,3.76,72.6
"Jefferson, I",-91.9489,41.0317,774,1997-09,1997,9,3.02,66.8
"Jefferson, I",-91.9489,41.0317,774,1997-10,1997,10,4.8,54
"Jefferson, I",-91.9489,41.0317,774,1997-11,1997,11,1.75,36.9
"Jefferson, I",-91.9489,41.0317,774,1997-12,1997,12,2.2,28.7
"Jefferson, I",-91.9489,41.0317,774,1998-01,1998,1,1.97,26.8
"Jefferson, I",-91.9489,41.0317,774,1998-02,1998,2,1.92,38.4
"Jefferson, I",-91.9489,41.0317,774,1998-03,1998,3,5.14,36
"Jefferson, I",-91.9489,41.0317,774,1998-04,1998,4,5.46,51.6
"Jefferson, I",-91.9489,41.0317,774,1998-05,1998,5,6.74,65.6
"Jefferson, I",-91.9489,41.0317,774,1998-06,1998,6,7.26,69.6
"Jefferson, I",-91.9489,41.0317,774,1998-07,1998,7,2.14,76.1
"Jefferson, I",-91.9489,41.0317,774,1998-08,1998,8,6,76.3
"Jefferson, I",-91.9489,41.0317,774,1998-09,1998,9,4.14,70.4
"Jefferson, I",-91.9489,41.0317,774,1998-10,1998,10,5.68,53.9
"Jefferson, I",-91.9489,41.0317,774,1998-11,1998,11,2.37,43.2
"Jefferson, I",-91.9489,41.0317,774,1998-12,1998,12,1.2,33.8
"Jefferson, I",-91.9489,41.0317,774,1999-01,1999,1,2.47,20
"Jefferson, I",-91.9489,41.0317,774,1999-02,1999,2,1.08,35.6
"Jefferson, I",-91.9489,41.0317,774,1999-03,1999,3,1.57,37.4
"Jefferson, I",-91.9489,41.0317,774,1999-04,1999,4,5.75,54.1
"Jefferson, I",-91.9489,41.0317,774,1999-05,1999,5,4.91,62.7
"Jefferson, I",-91.9489,41.0317,774,1999-06,1999,6,4.49,71.6
"Jefferson, I",-91.9489,41.0317,774,1999-07,1999,7,1.68,80
"Jefferson, I",-91.9489,41.0317,774,1999-08,1999,8,2,72.6
"Jefferson, I",-91.9489,41.0317,774,1999-09,1999,9,4.29,63.8
"Jefferson, I",-91.9489,41.0317,774,1999-10,1999,10,1.78,54.2
"Jefferson, I",-91.9489,41.0317,774,1999-11,1999,11,0.56,47.4
"Jefferson, I",-91.9489,41.0317,774,1999-12,1999,12,1.16,29.9
"Jefferson, I",-91.9489,41.0317,774,2000-01,2000,1,1.36,25.3
"Jefferson, I",-91.9489,41.0317,774,2000-02,2000,2,1.78,35.8
"Jefferson, I",-91.9489,41.0317,774,2000-03,2000,3,0.93,45
"Jefferson, I",-91.9489,41.0317,774,2000-04,2000,4,2.43,52.8
"Jefferson, I",-91.9489,41.0317,774,2000-05,2000,5,2.6,65.8
"Jefferson, I",-91.9489,41.0317,774,2000-06,2000,6,8.17,69.7
"Jefferson, I",-91.9489,41.0317,774,2000-07,2000,7,4.73,74.1
"Jefferson, I",-91.9489,41.0317,774,2000-08,2000,8,1.21,76.1
"Jefferson, I",-91.9489,41.0317,774,2000-09,2000,9,3.32,67.2
"Jefferson, I",-91.9489,41.0317,774,2000-10,2000,10,1.97,57.1
"Jefferson, I",-91.9489,41.0317,774,2000-11,2000,11,1.51,35.8
"Jefferson, I",-91.9489,41.0317,774,2000-12,2000,12,2.43,13.7
"Jefferson, I",-91.9489,41.0317,774,2001-01,2001,1,2.3,22.9
"Jefferson, I",-91.9489,41.0317,774,2001-02,2001,2,3.88,23.2
"Jefferson, I",-91.9489,41.0317,774,2001-03,2001,3,3.44,32.8
"Jefferson, I",-91.9489,41.0317,774,2001-04,2001,4,3.79,57.3
"Jefferson, I",-91.9489,41.0317,774,2001-05,2001,5,9.08,63
"Jefferson, I",-91.9489,41.0317,774,2001-06,2001,6,5.56,69.8
"Jefferson, I",-91.9489,41.0317,774,2001-07,2001,7,2.89,78.6
"Jefferson, I",-91.9489,41.0317,774,2001-08,2001,8,3.5,75.3
"Jefferson, I",-91.9489,41.0317,774,2001-09,2001,9,2.35,63.5
"Jefferson, I",-91.9489,41.0317,774,2001-10,2001,10,5.6,52.8
"Jefferson, I",-91.9489,41.0317,774,2001-11,2001,11,0.95,50.9
"Jefferson, I",-91.9489,41.0317,774,2001-12,2001,12,1.43,34.7
"Jefferson, I",-91.9489,41.0317,774,2002-01,2002,1,1.18,32.2
"Jefferson, I",-91.9489,41.0317,774,2002-02,2002,2,0.82,33.1
"Jefferson, I",-91.9489,41.0317,774,2002-03,2002,3,1.96,36.2
"Jefferson, I",-91.9489,41.0317,774,2002-04,2002,4,4.67,51.4
"Jefferson, I",-91.9489,41.0317,774,2002-05,2002,5,6.07,59.2
"Jefferson, I",-91.9489,41.0317,774,2002-06,2002,6,4.39,74.6
"Jefferson, I",-91.9489,41.0317,774,2002-07,2002,7,1.65,79.4
"Jefferson, I",-91.9489,41.0317,774,2002-08,2002,8,5.63,74.4
"Jefferson, I",-91.9489,41.0317,774,2002-09,2002,9,0.8,68.4
"Jefferson, I",-91.9489,41.0317,774,2002-10,2002,10,4.56,50
"Jefferson, I",-91.9489,41.0317,774,2002-11,2002,11,0.22,37.5
"Jefferson, I",-91.9489,41.0317,774,2002-12,2002,12,0.28,32
"Jefferson, I",-91.9489,41.0317,774,2003-01,2003,1,0.6,22
"Jefferson, I",-91.9489,41.0317,774,2003-02,2003,2,1.33,24.3
"Jefferson, I",-91.9489,41.0317,774,2003-03,2003,3,1.02,37.2
"Jefferson, I",-91.9489,41.0317,774,2003-04,2003,4,3.53,53
"Jefferson, I",-91.9489,41.0317,774,2003-05,2003,5,4.52,61.6
"Jefferson, I",-91.9489,41.0317,774,2003-06,2003,6,3.58,69.3
"Jefferson, I",-91.9489,41.0317,774,2003-07,2003,7,3.81,75.7
"Jefferson, I",-91.9489,41.0317,774,2003-08,2003,8,1.26,76.9
"Jefferson, I",-91.9489,41.0317,774,2003-09,2003,9,4.26,62.8
"Jefferson, I",-91.9489,41.0317,774,2003-10,2003,10,1.41,54
"Jefferson, I",-91.9489,41.0317,774,2003-11,2003,11,2.66,39.8
"Jefferson, I",-91.9489,41.0317,774,2003-12,2003,12,2.81,32.3
"Jefferson, I",-91.9489,41.0317,774,2004-01,2004,1,1.48,22.8
"Jefferson, I",-91.9489,41.0317,774,2004-02,2004,2,0.68,26.7
"Jefferson, I",-91.9489,41.0317,774,2004-03,2004,3,4.35,43.3
"Jefferson, I",-91.9489,41.0317,774,2004-04,2004,4,1.06,54.2
"Jefferson, I",-91.9489,41.0317,774,2004-05,2004,5,6.96,65.4
"Jefferson, I",-91.9489,41.0317,774,2004-06,2004,6,3.05,69.9
"Jefferson, I",-91.9489,41.0317,774,2004-07,2004,7,3.14,73.2
"Jefferson, I",-91.9489,41.0317,774,2004-08,2004,8,6.18,68
"Jefferson, I",-91.9489,41.0317,774,2004-09,2004,9,1.18,67.4
"Jefferson, I",-91.9489,41.0317,774,2004-10,2004,10,3.94,54.2
"Jefferson, I",-91.9489,41.0317,774,2004-11,2004,11,2.37,43.5
"Jefferson, I",-91.9489,41.0317,774,2004-12,2004,12,0.95,28.9
"Jefferson, I",-91.9489,41.0317,774,2005-01,2005,1,2.98,23.2
"Jefferson, I",-91.9489,41.0317,774,2005-02,2005,2,1.77,33.6
"Jefferson, I",-91.9489,41.0317,774,2005-03,2005,3,0.78,37.3
"Jefferson, I",-91.9489,41.0317,774,2005-04,2005,4,2.78,54
"Jefferson, I",-91.9489,41.0317,774,2005-05,2005,5,2.06,60.3
"Jefferson, I",-91.9489,41.0317,774,2005-06,2005,6,4.32,74.7
"Jefferson, I",-91.9489,41.0317,774,2005-07,2005,7,2.25,77.3
"Jefferson, I",-91.9489,41.0317,774,2005-08,2005,8,3.44,74.7
"Jefferson, I",-91.9489,41.0317,774,2005-09,2005,9,3.45,69.8
"Jefferson, I",-91.9489,41.0317,774,2005-10,2005,10,2.34,54.8
"Jefferson, I",-91.9489,41.0317,774,2005-11,2005,11,1.32,43.5
"Jefferson, I",-91.9489,41.0317,774,2005-12,2005,12,1.05,23.2
"Jefferson, I",-91.9489,41.0317,774,2006-01,2006,1,3.05,35.4
"Jefferson, I",-91.9489,41.0317,774,2006-02,2006,2,0.44,28
"Jefferson, I",-91.9489,41.0317,774,2006-03,2006,3,4.49,40.1
"Jefferson, I",-91.9489,41.0317,774,2006-04,2006,4,4.44,56.5
"Jefferson, I",-91.9489,41.0317,774,2006-05,2006,5,2.39,62.7
"Jefferson, I",-91.9489,41.0317,774,2006-06,2006,6,2.14,71.8
"Jefferson, I",-91.9489,41.0317,774,2006-07,2006,7,3.87,78.7
"Jefferson, I",-91.9489,41.0317,774,2006-08,2006,8,4.95,74.7
"Jefferson, I",-91.9489,41.0317,774,2006-09,2006,9,2.01,63.6
"Jefferson, I",-91.9489,41.0317,774,2006-10,2006,10,2.64,51.1
"Jefferson, I",-91.9489,41.0317,774,2006-11,2006,11,3.31,43.2
"Jefferson, I",-91.9489,41.0317,774,2006-12,2006,12,2.13,34.7
"Jefferson, I",-91.9489,41.0317,774,2007-01,2007,1,1.04,26.5
"Jefferson, I",-91.9489,41.0317,774,2007-02,2007,2,2.36,18.9
"Jefferson, I",-91.9489,41.0317,774,2007-03,2007,3,3.19,46
"Jefferson, I",-91.9489,41.0317,774,2007-04,2007,4,4.34,49
"Jefferson, I",-91.9489,41.0317,774,2007-05,2007,5,7.63,67.4
"Jefferson, I",-91.9489,41.0317,774,2007-06,2007,6,5.5,72.3
"Jefferson, I",-91.9489,41.0317,774,2007-07,2007,7,5.36,74.8
"Jefferson, I",-91.9489,41.0317,774,2007-08,2007,8,8.82,77.6
"Jefferson, I",-91.9489,41.0317,774,2007-09,2007,9,3.18,68
"Jefferson, I",-91.9489,41.0317,774,2007-10,2007,10,3.42,58.7
"Jefferson, I",-91.9489,41.0317,774,2007-11,2007,11,0.96,41.1
"Jefferson, I",-91.9489,41.0317,774,2007-12,2007,12,3.55,24.3
"Jefferson, I",-91.9489,41.0317,774,2008-01,2008,1,0.82,22.5
"Jefferson, I",-91.9489,41.0317,774,2008-02,2008,2,3.27,20.4
"Jefferson, I",-91.9489,41.0317,774,2008-03,2008,3,1.32,37.2
"Jefferson, I",-91.9489,41.0317,774,2008-04,2008,4,6.39,50.5
"Jefferson, I",-91.9489,41.0317,774,2008-05,2008,5,6.07,59.5
"Jefferson, I",-91.9489,41.0317,774,2008-06,2008,6,8.17,72.4
"Jefferson, I",-91.9489,41.0317,774,2008-07,2008,7,5.74,74.3
"Jefferson, I",-91.9489,41.0317,774,2008-08,2008,8,2.72,71.8
"Jefferson, I",-91.9489,41.0317,774,2008-09,2008,9,7.63,65.7
"Jefferson, I",-91.9489,41.0317,774,2008-10,2008,10,1.77,53.1
"Jefferson, I",-91.9489,41.0317,774,2008-11,2008,11,1.65,40.4
"Jefferson, I",-91.9489,41.0317,774,2008-12,2008,12,2.84,22.4
"Jefferson, I",-91.9489,41.0317,774,2009-01,2009,1,0.43,17.9
"Jefferson, I",-91.9489,41.0317,774,2009-02,2009,2,2.04,30.9
"Jefferson, I",-91.9489,41.0317,774,2009-03,2009,3,5.29,40.8
"Jefferson, I",-91.9489,41.0317,774,2009-04,2009,4,3.22,49.5
"Jefferson, I",-91.9489,41.0317,774,2009-05,2009,5,4.35,61.7
"Jefferson, I",-91.9489,41.0317,774,2009-06,2009,6,9.45,72.1
"Jefferson, I",-91.9489,41.0317,774,2009-07,2009,7,3.65,70.4
"Jefferson, I",-91.9489,41.0317,774,2009-08,2009,8,7.87,71
"Jefferson, I",-91.9489,41.0317,774,2009-09,2009,9,2.24,64.9
"Jefferson, I",-91.9489,41.0317,774,2009-10,2009,10,6.99,48.1
"Jefferson, I",-91.9489,41.0317,774,2009-11,2009,11,2.6,46.4
"Jefferson, I",-91.9489,41.0317,774,2009-12,2009,12,2.54,26.6
"Jefferson, I",-91.9489,41.0317,774,2010-01,2010,1,2.39,17.8
"Jefferson, I",-91.9489,41.0317,774,2010-02,2010,2,1.38,20
"Jefferson, I",-91.9489,41.0317,774,2010-03,2010,3,2.56,40.7
"Jefferson, I",-91.9489,41.0317,774,2010-04,2010,4,4.45,58.1
"Jefferson, I",-91.9489,41.0317,774,2010-05,2010,5,6.51,62.2
"Jefferson, I",-91.9489,41.0317,774,2010-06,2010,6,13.94,75.2
"Jefferson, I",-91.9489,41.0317,774,2010-07,2010,7,6.66,77.5
"Jefferson, I",-91.9489,41.0317,774,2010-08,2010,8,6.88,76.2
"Jefferson, I",-91.9489,41.0317,774,2010-09,2010,9,6.96,65.6
"Jefferson, I",-91.9489,41.0317,774,2010-10,2010,10,1.47,55.6
"Jefferson, I",-91.9489,41.0317,774,2010-11,2010,11,0.98,42.1
"Jefferson, I",-91.9489,41.0317,774,2010-12,2010,12,0.85,23.1
"Jefferson, I",-91.9489,41.0317,774,2011-01,2011,1,1.03,19.8
"Jefferson, I",-91.9489,41.0317,774,2011-02,2011,2,3.3,26.4
"Jefferson, I",-91.9489,41.0317,774,2011-03,2011,3,1.8,39.3
"Jefferson, I",-91.9489,41.0317,774,2011-04,2011,4,3.13,50.9
"Jefferson, I",-91.9489,41.0317,774,2011-05,2011,5,6.82,61.9
"Jefferson, I",-91.9489,41.0317,774,2011-06,2011,6,8.83,71.4
"Jefferson, I",-91.9489,41.0317,774,2011-07,2011,7,0.34,81.9
"Jefferson, I",-91.9489,41.0317,774,2011-08,2011,8,1.37,75.6
"Jefferson, I",-91.9489,41.0317,774,2011-09,2011,9,1.76,62.5
"Jefferson, I",-91.9489,41.0317,774,2011-10,2011,10,0.74,55.3
"Jefferson, I",-91.9489,41.0317,774,2011-11,2011,11,5.11,42.6
"Jefferson, I",-91.9489,41.0317,774,2011-12,2011,12,3.03,32.2
"Jefferson, I",-91.9489,41.0317,774,2012-01,2012,1,0.66,29.4
"Jefferson, I",-91.9489,41.0317,774,2012-02,2012,2,1.83,32.5
"Jefferson, I",-91.9489,41.0317,774,2012-03,2012,3,1.59,53.2
"Jefferson, I",-91.9489,41.0317,774,2012-04,2012,4,2.66,54
"Jefferson, I",-91.9489,41.0317,774,2012-05,2012,5,4.01,67.6
"Jefferson, I",-91.9489,41.0317,774,2012-06,2012,6,2.72,72.3
"Jefferson, I",-91.9489,41.0317,774,2012-07,2012,7,1.14,81.7
"Jefferson, I",-91.9489,41.0317,774,2012-08,2012,8,3.2,73.6
"Jefferson, I",-91.9489,41.0317,774,2012-09,2012,9,1.09,64.5
"Jefferson, I",-91.9489,41.0317,774,2012-10,2012,10,5.27,52.6
"Jefferson, I",-91.9489,41.0317,774,2012-11,2012,11,1.56,41.5
"Jefferson, I",-91.9489,41.0317,774,2012-12,2012,12,2.69,32.3
"Jefferson, I",-91.9489,41.0317,774,2013-01,2013,1,1.99,26.3
"Jefferson, I",-91.9489,41.0317,774,2013-02,2013,2,2.25,26.9
"Jefferson, I",-91.9489,41.0317,774,2013-03,2013,3,2.88,32.8
"Jefferson, I",-91.9489,41.0317,774,2013-04,2013,4,7.3,49.3
"Jefferson, I",-91.9489,41.0317,774,2013-05,2013,5,9.62,62.5
"Jefferson, I",-91.9489,41.0317,774,2013-06,2013,6,4.07,71
"Jefferson, I",-91.9489,41.0317,774,2013-07,2013,7,2.89,73.2
"Jefferson, I",-91.9489,41.0317,774,2013-08,2013,8,0.46,73.4
"Jefferson, I",-91.9489,41.0317,774,2013-09,2013,9,1.21,68.3
"Jefferson, I",-91.9489,41.0317,774,2013-10,2013,10,2.97,52.9
"Jefferson, I",-91.9489,41.0317,774,2013-11,2013,11,1.91,36
"Jefferson, I",-91.9489,41.0317,774,2013-12,2013,12,0.87,21.3
"Jefferson, I",-91.9489,41.0317,774,2014-01,2014,1,0.56,16.7
"Jefferson, I",-91.9489,41.0317,774,2014-02,2014,2,2.57,14.5
"Jefferson, I",-91.9489,41.0317,774,2014-03,2014,3,0.93,31.3
"Jefferson, I",-91.9489,41.0317,774,2014-04,2014,4,3.94,49.9
"Jefferson, I",-91.9489,41.0317,774,2014-05,2014,5,2.01,62.3
"Jefferson, I",-91.9489,41.0317,774,2014-06,2014,6,7.56,72.2
"Jefferson, I",-91.9489,41.0317,774,2014-07,2014,7,5.95,69.6
"Jefferson, I",-91.9489,41.0317,774,2014-08,2014,8,4.96,72.7
"Jefferson, I",-91.9489,41.0317,774,2014-09,2014,9,5.6,63.5
"Jefferson, I",-91.9489,41.0317,774,2014-10,2014,10,3.22,52.2
"Jefferson, I",-91.9489,41.0317,774,2014-11,2014,11,2.16,31.8
"Jefferson, I",-91.9489,41.0317,774,2014-12,2014,12,0.98,31
"Jefferson, I",-91.9489,41.0317,774,2015-01,2015,1,0.83,22.9
"Jefferson, I",-91.9489,41.0317,774,2015-02,2015,2,1.63,16.1
"Jefferson, I",-91.9489,41.0317,774,2015-03,2015,3,0.35,37.6
"Jefferson, I",-91.9489,41.0317,774,2015-04,2015,4,2.92,53.2
"Jefferson, I",-91.9489,41.0317,774,2015-05,2015,5,4.58,62.5
"Jefferson, I",-91.9489,41.0317,774,2015-06,2015,6,5.95,70.8
"Jefferson, I",-91.9489,41.0317,774,2015-07,2015,7,8.21,73.7
"Jefferson, I",-91.9489,41.0317,774,2015-08,2015,8,2.61,70.8
"Jefferson, I",-91.9489,41.0317,774,2015-09,2015,9,3.23,70.1
"Jefferson, I",-91.9489,41.0317,774,2015-10,2015,10,1.6,53.8
"Jefferson, I",-91.9489,41.0317,774,2015-11,2015,11,5.37,44.8
"Jefferson, I",-91.9489,41.0317,774,2015-12,2015,12,4.7,37.9
"Jefferson, I",-91.9489,41.0317,774,2016-01,2016,1,0.29,22.7
"Jefferson, I",-91.9489,41.0317,774,2016-02,2016,2,1.05,30.8
"Jefferson, I",-91.9489,41.0317,774,2016-03,2016,3,2.37,44
"Jefferson, I",-91.9489,41.0317,774,2016-04,2016,4,1.88,51.6
"Jefferson, I",-91.9489,41.0317,774,2016-05,2016,5,3.91,61.1
"Jefferson, I",-91.9489,41.0317,774,2016-06,2016,6,1.4,74.8
"Jefferson, I",-91.9489,41.0317,774,2016-07,2016,7,7.99,74
"Jefferson, I",-91.9489,41.0317,774,2016-08,2016,8,8.83,74.5
"Jefferson, I",-91.9489,41.0317,774,2016-09,2016,9,0.95,69.9
"Jefferson, I",-91.9489,41.0317,774,2016-10,2016,10,2.41,57.9
"Jefferson, I",-91.9489,41.0317,774,2016-11,2016,11,0.73,47
"Jefferson, I",-91.9489,41.0317,774,2016-12,2016,12,1.26,26
"Jefferson, I",-91.9489,41.0317,774,2017-01,2017,1,1.47,27.2
"Jefferson, I",-91.9489,41.0317,774,2017-02,2017,2,0.32,37.5
"Jefferson, I",-91.9489,41.0317,774,2017-03,2017,3,2.46,40
"Jefferson, I",-91.9489,41.0317,774,2017-04,2017,4,5.04,53.3
"Jefferson, I",-91.9489,41.0317,774,2017-05,2017,5,3.59,60.2
"Jefferson, I",-91.9489,41.0317,774,2017-06,2017,6,1.24,72.8
"Jefferson, I",-91.9489,41.0317,774,2017-07,2017,7,1.56,76.6
"Jefferson, I",-91.9489,41.0317,774,2017-08,2017,8,1.76,69.9
"Jefferson, I",-91.9489,41.0317,774,2017-09,2017,9,6.01,67.9
"Jefferson, I",-91.9489,41.0317,774,2017-10,2017,10,4.9,55.7
"Jefferson, I",-91.9489,41.0317,774,2017-11,2017,11,0.81,38.2
"Jefferson, I",-91.9489,41.0317,774,2017-12,2017,12,0.52,27.1
"Jefferson, I",-91.9489,41.0317,774,2018-01,2018,1,0.39,20.8
"Jefferson, I",-91.9489,41.0317,774,2018-02,2018,2,2.31,24.7
"Jefferson, I",-91.9489,41.0317,774,2018-03,2018,3,3.47,36.6
"Jefferson, I",-91.9489,41.0317,774,2018-04,2018,4,0.62,41.8
"Jefferson, I",-91.9489,41.0317,774,2018-05,2018,5,4.04,69.3
"Jefferson, I",-91.9489,41.0317,774,2018-06,2018,6,4.81,74.6
"Jefferson, I",-91.9489,41.0317,774,2018-07,2018,7,2.09,74.1
"Jefferson, I",-91.9489,41.0317,774,2018-08,2018,8,6.1,74.5
"Jefferson, I",-91.9489,41.0317,774,2018-09,2018,9,5.9,67.6
"Jefferson, I",-91.9489,41.0317,774,2018-10,2018,10,4.82,50.9
"Jefferson, I",-91.9489,41.0317,774,2018-11,2018,11,3.21,32.2
"Jefferson, I",-91.9489,41.0317,774,2018-12,2018,12,1.66,30.5
"Jefferson, I",-91.9489,41.0317,774,2019-01,2019,1,2.87,21.5
"Jefferson, I",-91.9489,41.0317,774,2019-02,2019,2,3.12,20.2
"Jefferson, I",-91.9489,41.0317,774,2019-03,2019,3,2.52,34
"Jefferson, I",-91.9489,41.0317,774,2019-04,2019,4,2.91,50.5
"Jefferson, I",-91.9489,41.0317,774,2019-05,2019,5,11.65,58.3
"Jefferson, I",-91.9489,41.0317,774,2019-06,2019,6,3.66,70.6
"Jefferson, I",-91.9489,41.0317,774,2019-07,2019,7,2.1,77.2
"Jefferson, I",-91.9489,41.0317,774,2019-08,2019,8,2.99,71
"Jefferson, I",-91.9489,41.0317,774,2019-09,2019,9,7.58,69.8
"Jefferson, I",-91.9489,41.0317,774,2019-10,2019,10,1.94,48.5
"Jefferson, I",-91.9489,41.0317,774,2019-11,2019,11,1.2,34.7
"Jefferson, I",-91.9489,41.0317,774,2019-12,2019,12,0.94,33.2
"Johnson, Iow",-91.5881,41.6715,702,1997-01,1997,1,0.94,16.7
"Johnson, Iow",-91.5881,41.6715,702,1997-02,1997,2,2.98,27.5
"Johnson, Iow",-91.5881,41.6715,702,1997-03,1997,3,1.91,39.3
"Johnson, Iow",-91.5881,41.6715,702,1997-04,1997,4,1.56,46.1
"Johnson, Iow",-91.5881,41.6715,702,1997-05,1997,5,6.75,55.9
"Johnson, Iow",-91.5881,41.6715,702,1997-06,1997,6,2.66,71.4
"Johnson, Iow",-91.5881,41.6715,702,1997-07,1997,7,1.56,74.8
"Johnson, Iow",-91.5881,41.6715,702,1997-08,1997,8,4.31,70.8
"Johnson, Iow",-91.5881,41.6715,702,1997-09,1997,9,2.68,65.9
"Johnson, Iow",-91.5881,41.6715,702,1997-10,1997,10,3.93,53.5
"Johnson, Iow",-91.5881,41.6715,702,1997-11,1997,11,0.36,35.7
"Johnson, Iow",-91.5881,41.6715,702,1997-12,1997,12,1.44,28.3
"Johnson, Iow",-91.5881,41.6715,702,1998-01,1998,1,1.08,25.1
"Johnson, Iow",-91.5881,41.6715,702,1998-02,1998,2,1.96,37.5
"Johnson, Iow",-91.5881,41.6715,702,1998-03,1998,3,4.01,36.5
"Johnson, Iow",-91.5881,41.6715,702,1998-04,1998,4,4.79,50.8
"Johnson, Iow",-91.5881,41.6715,702,1998-05,1998,5,3.85,66.2
"Johnson, Iow",-91.5881,41.6715,702,1998-06,1998,6,7.52,69.4
"Johnson, Iow",-91.5881,41.6715,702,1998-07,1998,7,3.01,75.2
"Johnson, Iow",-91.5881,41.6715,702,1998-08,1998,8,7.21,74.2
"Johnson, Iow",-91.5881,41.6715,702,1998-09,1998,9,3.65,68.9
"Johnson, Iow",-91.5881,41.6715,702,1998-10,1998,10,7.84,54.2
"Johnson, Iow",-91.5881,41.6715,702,1998-11,1998,11,1.16,41.8
"Johnson, Iow",-91.5881,41.6715,702,1998-12,1998,12,0.68,32
"Johnson, Iow",-91.5881,41.6715,702,1999-01,1999,1,1.9,18.4
"Johnson, Iow",-91.5881,41.6715,702,1999-02,1999,2,1.2,34.3
"Johnson, Iow",-91.5881,41.6715,702,1999-03,1999,3,1.48,36.1
"Johnson, Iow",-91.5881,41.6715,702,1999-04,1999,4,5.88,52.4
"Johnson, Iow",-91.5881,41.6715,702,1999-05,1999,5,3.48,62.7
"Johnson, Iow",-91.5881,41.6715,702,1999-06,1999,6,7.08,70.9
"Johnson, Iow",-91.5881,41.6715,702,1999-07,1999,7,2.21,78.3
"Johnson, Iow",-91.5881,41.6715,702,1999-08,1999,8,3.1,71.1
"Johnson, Iow",-91.5881,41.6715,702,1999-09,1999,9,1.85,63
"Johnson, Iow",-91.5881,41.6715,702,1999-10,1999,10,1.16,52.2
"Johnson, Iow",-91.5881,41.6715,702,1999-11,1999,11,0.81,45.5
"Johnson, Iow",-91.5881,41.6715,702,1999-12,1999,12,0.85,28
"Johnson, Iow",-91.5881,41.6715,702,2000-01,2000,1,1.13,22.8
